category,x,y,attr_0,attr_1
category_7,0.8869610865753975,0.6885970639093245,0.0567817423789615,0.85698663605036
category_8,0.29325801753871017,0.3642949838145708,0.9158638057767694,0.8209952316991449
category_1,0.21242832516952825,0.7842498369060344,0.8972666685401293,0.2662176257699137
category_3,0.5099059439967577,0.0438837133624741,0.17070591575748206,0.8718777031981408
category_8,0.14736722594984386,0.43403531916271676,0.245508381092422,0.12920681788336286
category_2,0.5823226178763559,0.5320399982639206,0.7752903378043107,0.4872704164998335
category_1,0.7463128490225843,0.49595607568638433,0.3121942104880162,0.9670986534360606
category_10,0.5232317160237155,0.0206074428250711,0.8583585408801249,0.1331914591738509
category_11,0.4636952163915037,0.484321583717803,0.5133381024997568,0.5692421854142828
category_7,0.7430853720924743,0.06107989650839152,0.2701769493916777,0.4025379915437336
category_8,0.5774872077671982,0.4225664761571353,0.24596209099801214,0.9302949394874344
category_2,0.4135681432890864,0.16796121625424842,0.17589644440789143,0.2123667610130887
category_6,0.8853656432445508,0.0022042587986254025,0.24534645677250755,0.6091590299000293
category_12,0.35264896417766456,0.760743501212468,0.2956204422578591,0.08942306119249532
category_0,0.8141378642261462,0.9085966266417934,0.24739623479977768,0.5254467883552879
category_5,0.6002022253695665,0.20803239438819854,0.15264710218855648,0.2671282292709729
category_13,0.857376705211672,0.6481619563564691,0.22271903960952066,0.5030507199401295
category_2,0.753758451768449,0.2265658995674702,0.9991901786893712,0.3947418197899014
category_3,0.6110586064130762,0.7497650482165549,0.5562814882859202,0.7279346009916979
category_4,0.8560542731639501,0.2837875465792904,0.2968057168927578,0.3077729502345816
category_13,0.7666200127420528,0.2703273281082169,0.15959638010612087,0.2393582765533835
category_5,0.07449792165820457,0.8653170220229315,0.4887532436050108,0.6323260073982107
category_13,0.9577208852392377,0.8917019435425642,0.18065807212383034,0.14845790060978226
category_2,0.8529806343237144,0.9745692041212259,0.21532573249473963,0.2914374813592142
category_12,0.6656403783911883,0.285030042583584,0.5648166162165508,0.20133558330629564
category_6,0.2903355944650765,0.7202135851347694,0.2764929916326683,0.9244862885350406
category_6,0.11343817629064112,0.6508960229858078,0.8747213731158295,0.44141682133596105
category_13,0.9828576273372978,0.6877578283893057,0.6196850531709723,0.42130140891294654
category_3,0.38593501796007534,0.7164136504381409,0.02929771938754555,0.8070428010188452
category_9,0.1212001564703179,0.09961150886495274,0.5701769209570773,0.0493999672619847
category_2,0.9001782200481143,0.24555944228651527,0.7406373722559565,0.08761411094851645
category_12,0.4457824474220079,0.47808865405938994,0.34390130473246416,0.9292222376717302
category_8,0.9461495185161864,0.3818138943809797,0.6169971889978182,0.9891903731833329
category_7,0.29270329113148186,0.7269923585729486,0.6212400260096994,0.7569374174200332
category_7,0.12106341788894459,0.383030315675564,0.9257422333058172,0.26293803299428575
category_12,0.8079790590958837,0.0037684723642226192,0.3304672581765622,0.6196659494571864
category_3,0.21079407946311446,0.5484889709964037,0.4625335392105554,0.6713629197200217
category_7,0.9560272128450366,0.4790081235945556,0.8341224478071874,0.7503497299909275
category_0,0.32012541562806074,0.4362704875776132,0.21459606463642278,0.4496386903697138
category_11,0.11406079100948696,0.9714046264905013,0.46811532495744157,0.4251972720853636
category_4,0.17390415549634286,0.3418826475897033,0.8235988670347572,0.7352556238807484
category_7,0.12824396600373267,0.5737346612584463,0.9733442443385354,0.7088175096508319
category_7,0.4520600025937678,0.30034618727173623,0.5665331160966302,0.5097070191057775
category_8,0.09079102575754427,0.30927282448137616,0.9486536363411894,0.1341008547928978
category_13,0.6099920916283136,0.4575559269433981,0.47208521174978624,0.06729355977722551
category_2,0.378709332874102,0.5696645883841643,0.3160319951250461,0.825617475501552
category_3,0.53756775138935,0.7203559995408874,0.20648353427561172,0.7458579264517321
category_9,0.8448791433819529,0.6302008955088613,0.7623538048970178,0.7293865793155304
category_12,0.5570764928975552,0.8429514618060332,0.3621165563369765,0.0742256612846095
category_7,0.14889201446847655,0.5146237566948183,0.9032655457432308,0.3886967819855148
category_12,0.9888911172731348,0.05949407771351478,0.5709103245270924,0.5306788468344676
category_0,0.1988104798904733,0.0022269634709326525,0.2969491188108285,0.9953873594396063
category_8,0.41026246075678985,0.7596115096250678,0.39244434544508333,0.8171967089131195
category_6,0.03156426358877085,0.6702900154724115,0.1793697270916147,0.18369156582054313
category_12,0.8226553723816884,0.9903751660908462,0.10207104336631012,0.27963699387280905
category_11,0.1261362089886081,0.8965996247270986,0.5851816129081289,0.964306866811643
category_0,0.9661552621835561,0.8259832297961915,0.1536609957796743,0.9931249789879133
category_10,0.7720736666351935,0.37534636138328825,0.7982012070953717,0.3359670546586855
category_6,0.06854728408169641,0.16630654451562155,0.2080196154059707,0.4573764357787442
category_12,0.24036088672445333,0.8269686822871707,0.697982030185603,0.08369932632456434
category_8,0.0607326620723998,0.7463195790068213,0.39100714893772803,0.4967403153981492
category_1,0.36751218506503225,0.870314295070886,0.7914426447402142,0.4574280928689961
category_12,0.30665254761037264,0.5684228917711346,0.6067514767999589,0.4927135918812994
category_11,0.7566164203716156,0.5133063933043304,0.7496603083733453,0.2616204663334203
category_12,0.7739130916536684,0.8671271620800495,0.1721339709260672,0.9884691817990854
category_11,0.4470316693770473,0.7771203356894497,0.8422470360898515,0.052272470359779666
category_1,0.5810739846045266,0.706828912468614,0.45710011720482,0.9285251638140442
category_3,0.03067875698826983,0.6617571084460011,0.7914976021701621,0.16077405162110803
category_9,0.45274680077417895,0.022454585821634843,0.4297938462593617,0.7419459607317709
category_8,0.8321207011857495,0.08208078324304846,0.6974676422501147,0.30805795888665477
